"","id","wave","NWP","SCR","EoF for SCR ","SCR coverage r","GWP ","Total assets ","Total liabilities ","Excess of assets over liabilities (£m) [= equ","Gross claims incurred (£m","Gross BEL (inc. TPs as whole, pre-TMTP) (£m","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Pure net claims ratio","Net expense ratio","Net combined ratio","Pure gross claims ratio"
"785","157","2020",10.41,5.86,136.63,6.36,221.59,873.89,612.5,58.33,3.673676355,NA,0.162132096,0.549163715,0.131316168,1.08663935,0.311812898
"786","158","2016",525.85,61.92,527.69,0.17,1181.78,984.85,1583.13,120.75,1076.941342,2458.67438,1134.182206,0.911308616,0.300366217,0.6673558,0.199419618
"787","158","2017",425.14,326.51,259.01,1.98,664.27,1598.25,54.36,450.94,878.9224258,3839.646179,2396.996155,1.160394718,0.266482358,2.037750686,0.027908218
"788","158","2018",1004.66,387.75,118.37,1.64,696.01,639.7,1390.85,30.09,807.9440438,2526.687676,1167.413036,0.608816144,0.22268976,1.490134648,1.382029183
"789","158","2019",166.27,98.36,158.02,1.01,1479.23,858.35,1178.24,620.34,50.73721946,NA,1472.766464,0.968763892,0.607331299,0.809666859,0.557120019
"790","158","2020",432.78,382.88,348.54,2.97,1212.33,153.63,730.74,364.56,2214.251988,NA,219.806039,0.510545083,0.390097627,0.129317558,0.337513436
"791","159","2016",0.63,85.82,101.89,0.05,308.96,355.32,153.44,230.11,0,0,0,0,0,0,0
"792","159","2017",17.08,56.82,204.11,0.71,144.47,106.33,107.87,61.58,0,0,0,0,0,0,0
"793","159","2018",6.12,66.02,237.74,2.07,93.57,131.75,335.55,192.86,0,0,0,0,0,0,0
"794","159","2019",38.88,85.35,225.51,0.54,318.65,151.64,89.63,67.34,0,NA,0,0,0,0,0
"795","159","2020",1.55,101.64,190.04,2.78,29.7,608.38,175.59,248.71,0,NA,0,0,0,0,0
"796","160","2016",0,0,0,0,0,0,0,0,258.4746494,603.663314,91.9514478,0.529554061,0.745912052,1.786693076,0.246365066
"797","160","2017",0.04,1.07,10.01,0.68,0.03,10.97,17.92,6.12,437.0143791,193.5103917,387.1482169,0.88040826,0.733629127,0.412783051,0.575903917
"798","160","2018",0,0,0,0,0,0,0,0,67.80706605,861.6113464,623.9719106,0.952018299,0.080291709,1.12234311,0.142082523
"799","160","2019",0,0,0,0,0,0,0,0,471.0192813,NA,203.3816699,0.293693405,0.770378353,0.799812027,0.642402602
"800","160","2020",0,0,0,0,0,0,0,0,145.5848523,NA,1275.686501,1.680748673,0.217225509,1.851168238,1.161556496
"801","161","2016",18.28,1.92,31.31,0.51,0.16,40.55,11,28.74,-15.98469878,55.66236445,22.42938424,169.2357883,-4.265872169,169.2050258,508.9019481
"802","161","2017",7.34,13.91,51.03,1.63,31.41,55.16,12.4,49.58,-5.099158555,337.730769,196.9777973,-36.9841412,7.74661308,-7.816479702,-70.53457897
"803","161","2018",24.52,16.94,17.84,0.38,31.73,50.85,18.93,33.15,-20.68671111,256.9159215,221.1588222,-14.6976316,20.88301655,0.617954299,-18.84485535
"804","161","2019",12.97,16.24,49,3.64,8.14,85.93,11.52,36.85,-12.26133227,NA,75.6873091,-51.54307389,21.17124557,-11.70845845,-46.12385383
"805","161","2020",28.91,7.85,20.11,4.14,20.14,87.24,16.87,32.42,-13.16899615,NA,127.7152967,1.851739602,-0.011667635,1.801566207,-29.13620752
"806","162","2016",0,0,0,0,0,0,0,0,0.681777324,3.940433114,-0.167041868,0,0,0,0
"807","162","2017",0,0,0,0,0,0,0,0,-2.050202159,23.2579852,-0.181484288,0,0,0,0
"808","162","2018",0,0,0,0,0,0,0,0,3.907412474,35.20180156,-0.489142047,0,0,0,0
"809","162","2019",0,0,0,0,0,0,0,0,-3.09734237,NA,-0.261950186,0,0,0,0
"810","162","2020",0,0,0,0,0,0,0,0,0.850882295,NA,-0.11786305,0,0,0,0
"811","163","2016",0.7,0.38,7.27,12.46,1.05,32.49,10.65,7,621.0395485,619.6660515,1607.625433,0.98375088,0.237784377,0.671018982,1.003517604
"812","163","2017",0.58,0.39,0.92,21.87,0.72,15.18,12.06,5.54,1096.406518,1606.478137,1672.560786,0.997805702,0.791834686,0.886727259,1.154134537
"813","163","2018",0.5,0.35,3.67,21.53,0.14,15.43,9.22,6.33,277.312317,616.5440349,331.9538984,0.727063742,0.898892351,0.896867819,0.036173717
"814","163","2019",0.56,0.62,5.96,23.51,0.44,0.05,4.78,1.69,104.8905211,NA,282.0415882,0.492352081,0.600679219,0.547674785,1.215447038
"815","163","2020",0,0,0,0,0,0,0,0,21.28665095,NA,640.2788762,0.938152319,0.089929284,0.402179239,0.641361738
"816","164","2016",7.7,13.17,347.87,5.4,291.91,107.27,47.48,71.33,23.04073292,-37.98026206,-17.91676706,0.01121743,0.029701223,0.814058859,1.050824725
"817","164","2017",340.79,95.72,328.11,3.4,97.52,325.47,4.87,302.09,20.20151891,-8.201911582,-3.060986118,0.964887759,0.40690002,1.905930909,0.830158243
"818","164","2018",331.33,93.09,351.67,1.79,238.41,252.64,7.37,27.27,2.746744322,0.073087237,0.459740358,0.241441617,0.816639131,1.133429048,0.862205089
"819","164","2019",246.99,50.53,321.47,1.14,147.41,103.24,8.18,282.95,0,NA,0,0,0,0,0
"820","164","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"821","165","2016",36.03,148.85,286.26,4.77,227.82,814.93,1623.07,381.63,393.0131698,808.8514915,339.0017653,0.297064325,0.762316978,0.734741379,0.371482049
"822","165","2017",121.24,95.34,345.56,1.52,300.04,2392.92,184.72,334.08,215.7503631,962.5097044,143.9327682,0.561125809,0.411431616,0.689130942,0.770020266
"823","165","2018",41.86,182.68,70.94,0.2,22.67,2661.29,2185.64,236.26,147.9163938,68.11489176,331.5049003,0.132086273,0.961191762,0.14619499,1.166958981
"824","165","2019",330.34,24.71,144.59,1.93,583.13,3006.1,1619.4,144.53,250.8656153,NA,20.96879398,0.446443471,0.370790637,0.899274938,1.358112164
"825","165","2020",299.4,222.65,123.92,0.54,649.68,1273.24,1594.85,104.11,633.9125869,NA,87.25282761,1.334639567,0.712261557,0.102528986,1.295773466
"826","166","2016",0,12.3,99,2.33,0,96.49,8.49,11.3,1.234526613,3.447958237,32.73301386,8.720425261,16.56365669,144.452073,3.344230675
"827","166","2017",0.56,11.82,74.75,1.7,13.93,13.04,23.52,71.99,0.012246515,42.14029309,2.370965192,3.709353987,-7.424211263,-2.26287422,-0.034739694
"828","166","2018",50.38,5.54,37.35,0.08,16.98,114.81,82.26,19.29,0.612889675,13.50860494,35.46250518,-1.341755498,4.758962203,1.348585553,30.31470335
"829","166","2019",0.9,15.71,20.47,1.57,7.55,88.82,58.83,23.8,5.923739133,NA,29.22376887,-53.1134112,-342.8154419,-112.9015704,-152.188988
"830","166","2020",3.59,13.17,34.76,2.83,7.14,43.6,63,13.08,0.455034412,NA,11.14493017,248.8576975,791.2878742,1222.879483,56.45831191
"831","167","2016",0,8.86,8.92,2.95,0,1394.75,365.02,4.66,0,0,0,0,0,0,0
"832","167","2017",18.22,6.9,20.61,3.58,16.15,1294.49,208.74,4.89,0,0,0,0,0,0,0
"833","167","2018",5.12,2.26,12.67,2.81,20.65,775.97,1407.14,15.02,0,0,0,0,0,0,0
"834","167","2019",9.39,3.13,11.2,6.88,6.84,1417.64,810.76,14.56,0,NA,0,0,0,0,0
"835","167","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"836","168","2016",0,0.9,2.88,2.51,0,4.68,0.26,0.16,0,0,0,0,0,0,0
"837","168","2017",0,0.04,3.15,8.38,0,0.81,0.1,1.35,0,0,0,0,0,0,0
"838","168","2018",0,0.46,3.52,6.14,0,2.23,0.04,3.79,0,0,0,0,0,0,0
"839","168","2019",0,0.27,2.24,12.32,0,3.72,0.01,4.32,0,NA,0,0,0,0,0
"840","168","2020",0,0.08,1.43,0.19,0,0.27,0,1.31,0,NA,0,0,0,0,0
"841","169","2016",19.75,1.65,0.06,5.13,14.76,227.44,113.42,51.4,0,0,0,0,0,0,0
"842","169","2017",15.11,6.12,6.51,2.45,49.82,259.52,213,38.22,0,0,0,0,0,0,0
"843","169","2018",45.95,1.7,39.92,0.53,70.43,304.43,194.33,19.18,0,0,0,0,0,0,0
"844","169","2019",0,0,48.31,0,0,5.78,85.43,19.43,0,NA,0,0,0,0,0
"845","169","2020",48.93,23.11,11.18,1.81,14,399.71,272.74,48.47,21.79283265,NA,49.06943762,0.480967634,0.269704474,0.551134546,0.230386449
"846","170","2016",7.67,4.21,30.08,1.81,9.17,61.52,21.09,16.09,0,0,0,0,0,0,0
"847","170","2017",1.55,2.92,19.46,4.02,14.56,46.73,48.38,35.58,0,0,0,0,0,0,0
"848","170","2018",6.58,0.51,22.02,3.9,37.44,5.04,5.79,32.65,0,0,0,0,0,0,0
"849","170","2019",3.79,13.83,7.37,4.71,6.58,79,37.95,13.19,0,NA,0,0,0,0,0
"850","170","2020",6.43,19.22,4.85,0.48,40.63,121.47,68.79,6.79,0,NA,0,0,0,0,0
"851","171","2016",45.23,9.03,40.87,1.8,49.03,4.78,76.82,28.56,0,0,0,0,0,0,0
"852","171","2017",2.5,19.61,49.59,1.51,52.22,82.17,96.27,42.98,50.77864739,16.45375383,2.318821927,1.436411113,0.34835645,2.417061117,1.994723893
"853","171","2018",84.34,35.15,51.23,0.87,93.93,128.85,112.44,56.84,100.6582134,2.175315204,25.56148985,0.264478154,0.358254264,0.184071048,0.296153195
"854","171","2019",29.89,1.18,42.21,2.99,118.64,285.67,163.37,22.29,152.9677675,NA,91.41190021,0.602653487,0.520665937,1.853442182,0.068698296
"855","171","2020",0,0,0,0,0,0,0,0,8.637008057,NA,7.506801961,0.226445676,0.523914667,0.051663538,0.213589626
"856","172","2016",0,9.08,34.63,6.28,0,12.05,25.42,39.65,0,0,0,0,0,0,0
"857","172","2017",0,8.02,50.92,8.99,0,90.07,2.65,2.32,0,0,0,0,0,0,0
"858","172","2018",0,8.06,19.52,7.71,0,103.23,23.15,0.54,0,0,0,0,0,0,0
"859","172","2019",0,1.42,2.85,9.38,0,31.71,8.78,1.15,0,NA,0,0,0,0,0
"860","172","2020",0,1.32,36.04,3.75,0,11.41,1.43,10.49,0,NA,0,0,0,0,0
"861","173","2016",0,7.31,34.02,2.04,0,25.8,0.54,22.33,-2.642650241,21.12660187,29.35942216,0,0,0,0
"862","173","2017",1.12,7.05,16.24,2.9,2.64,0.75,0.88,0.5,-0.26063371,15.91083321,22.40388159,0,0,0,0
"863","173","2018",1.21,5.14,46.47,3.01,2.71,53.03,2.93,34.83,0,27.66557151,1.837415172,0,0,0,0
"864","173","2019",0.11,8.15,14.95,3.52,2.71,6.47,2.58,17.82,0,NA,25.43838524,0,0,0,0
"865","173","2020",0.37,8.01,42,0.88,12.18,6.94,-2.43,16.67,0,NA,2.447373695,0,0,0,0
"866","174","2016",0,17.69,9.46,2.03,0,157.61,40.33,32.63,11.13563878,195.398414,22.13757094,0.050266891,0.058844127,0.008995293,1.050220345
"867","174","2017",14.15,2.3,24.79,2.97,17.05,87.45,49.26,29.79,7.267921658,201.9064781,37.3586413,0.40337041,0.816327749,1.254921845,0.793579644
"868","174","2018",14.97,26.22,3.9,2.32,4.46,40.2,98.51,68.21,91.53502578,150.1799255,67.42327458,0.169989885,1.987530893,0.645733502,0.481679335
"869","174","2019",16.42,9.81,17.14,1.73,18.93,69.73,80.63,54.17,0,NA,0,0,0,0,0
"870","174","2020",5.73,8.28,82.27,4.64,17.69,61.59,62.97,35.67,0,NA,0,0,0,0,0
"871","175","2016",71.61,11.18,238.72,0.31,117.76,4104.4,519,118.67,0,0.071618187,0,0,0,0,0
"872","175","2017",12.18,75.23,167.45,1.97,53.58,1830.58,4073.2,31.75,-0.001425626,0.000157636,0,0,0,0,0
"873","175","2018",53.49,6.64,12.93,1.79,117.65,5029.36,2411.61,154.66,0.010801017,0.225891435,0,0,0,0,0
"874","175","2019",59.85,147.06,49.72,0.16,40.38,7361.9,7574.29,278.43,-0.021897576,NA,0,0,0,0,0
"875","175","2020",15.93,41.91,298.83,0.78,85.62,9697.93,1810.87,444.67,0,NA,0,0,0,0,0
"876","176","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","176","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","176","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"879","176","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"880","176","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"881","177","2016",0,0,0,0,0,0,0,0,78.25466501,58.83583419,93.31397401,0.583934013,0.316077845,0.56854682,0.31146863
"882","177","2017",0.09,2.86,20.71,9.09,0.11,11.83,0.28,26.55,4.534959053,126.3751518,51.84365496,0.354616838,0.482926863,0.586234256,0.12930917
"883","177","2018",0.02,1.23,48.1,26.28,0,3.09,0.01,26.22,2.651768267,45.82710925,62.82433511,0.416020932,0.480070412,1.103597039,0.080852138
"884","177","2019",0.11,1.09,19.74,1.58,0.12,1.49,0.3,41.93,32.80977947,NA,7.56965815,0.351246627,1.032775074,1.728382678,0.422303842
"885","177","2020",0.13,2.19,45.27,12.23,0.26,34.75,0.63,50.61,3.155557311,NA,39.37275956,1.300822321,0.87100078,0.508476536,1.114552397
"886","178","2016",16.63,10.89,8.82,1.97,27.27,20.35,12.27,6.65,0,0,0,0,0,0,0
"887","178","2017",13.05,6.62,6.97,1.07,26.34,24.7,3.62,16.77,0,0,0,0,0,0,0
"888","178","2018",14.62,7.9,18.04,3.45,11.13,28.16,2.85,10.05,0,0,0,0,0,0,0
"889","178","2019",24.9,8.63,0.04,1.08,46.29,30.98,8.38,12.4,0,NA,0,0,0,0,0
"890","178","2020",22.32,7.97,8.98,2.93,17.13,17.91,5.27,10.4,0.077656349,NA,0.551723099,0.877203717,25.2540153,11.44487503,0.46486641
"891","179","2016",2263.23,43.27,2633.75,2.57,3171.78,11085.7,1882.66,2633.67,0,0,0,0,0,0,0
"892","179","2017",1028.36,1804.37,216.24,0.12,1063.22,7170.86,3722.88,2204.25,0,0,0,0,0,0,0
"893","179","2018",537.28,1258.31,2865.82,0,5942.23,9632.56,7074.46,518.1,0,0,0,0,0,0,0
"894","179","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"895","179","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"896","180","2016",4.51,41.14,64.91,3.64,24.2,233.56,18.92,8.08,61.19531571,45.65521668,33.04745234,1.052387049,0.027620909,2.388277939,0.776697356
"897","180","2017",12.41,5.64,145.69,4.1,6.31,59.23,6.08,166.79,161.036281,45.99575929,26.62956923,0.081043183,0.540161919,0.49494091,0.855220018
"898","180","2018",8.96,16.99,48.35,2.86,3.68,121.49,33.46,74.48,103.5132274,45.27353357,186.7906234,1.693715258,0.254216952,0.947747025,0.15355956
"899","180","2019",1.8,30.92,120.07,3.35,2.54,85.39,45.6,141.37,29.99510239,NA,195.1507123,0.762268791,0.492188183,0.11834275,0.193564179
"900","180","2020",3.18,41.91,151.53,5.05,6.07,46.11,2.19,102.99,1.370966264,NA,65.73338819,0.022833182,0.170358607,0.160302988,0.240726799
"901","181","2016",127.05,140.87,277.56,0.59,184.29,49.76,225.77,50.79,0,0,0,0,0,0,0
"902","181","2017",143.29,103.56,140.11,0.29,166.79,1552.69,38.65,49.42,0,0,0,0,0,0,0
"903","181","2018",146.22,107,221.2,1,542.48,2149.05,246.75,163.38,0,0,0,0,0,0,0
"904","181","2019",25.88,164,198.01,1.9,373.14,241.15,275.05,183.1,0,NA,0,0,0,0,0
"905","181","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"906","182","2016",507.03,529.97,938.47,1.67,386.34,5281.03,54.27,868.01,0,0,0,0,0,0,0
"907","182","2017",456.28,68.69,862.57,2.29,839.41,1846.12,892.31,872.76,0,0,0,0,0,0,0
"908","182","2018",471.28,553.01,306.71,1.42,529.52,949.24,122.27,864.16,0,0,0,0,0,0,0
"909","182","2019",442.33,484.14,363.59,0.53,281.79,2170.28,4087.79,44.27,0,NA,0,0,0,0,0
"910","182","2020",172.23,207.47,1011.07,2.89,582.06,922.58,4729.23,441.64,0,NA,0,0,0,0,0
"911","183","2016",0,47.26,-92.29,-3.49,0,0.15,37.46,-14.57,18.31225079,326.818468,217.3580349,0.792874647,0.582314372,0.92960721,0.773501276
"912","183","2017",0,31.03,-48.72,-0.1,0,0,90.39,-90.5,111.1291911,271.0257262,26.87804963,0.721086825,0.170900449,1.886278594,0.520048172
"913","183","2018",0.01,30.2,92.5,0.83,0,173.71,27.95,59.76,355.9483712,469.2309559,468.1206383,1.600208789,0.173078446,3.200846033,0.310886135
"914","183","2019",0.01,81.85,19.17,0.5,0,73.44,67.68,36.79,341.2974302,NA,116.6842184,0.772610308,0.064638394,0.447158555,0.901387238
"915","183","2020",0,72.57,90.24,1,0,31.75,14.18,84.46,163.4177519,NA,106.7711805,0.367482156,0.278981409,0.498186031,0.725454056
"916","184","2016",0,98.65,565.66,1.52,0,1969.6,316.74,242.03,0,0,0,0,0,0,0
"917","184","2017",69.12,290.46,522.45,0.02,213.52,963.27,911.45,119.81,0,0,0,0,0,0,0
"918","184","2018",29.64,118.95,361.12,1.61,210.32,1608.9,315.51,138.81,0,0,0,0,0,0,0
"919","184","2019",35.96,206.51,97.5,3.48,130.16,1321,1174.1,282.11,0,NA,0,0,0,0,0
"920","184","2020",9.6,44.81,571.04,1.76,114.11,1819.83,168.37,30.74,0,NA,0,0,0,0,0
"921","185","2016",0,0,0,0,0,0,0,0,165.6746526,295.1324815,174.8303595,0.727162097,0.132083747,1.100062667,0.194069312
"922","185","2017",0,0.68,5.2,5.53,0,0.12,15.76,0.01,342.4762081,412.8758438,183.7896265,0.718736056,0.480851583,2.43678649,2.05065504
"923","185","2018",0,2.52,4.66,3.88,0.01,4.17,17.29,7.44,222.6590711,644.8422918,192.5712652,1.103609077,0.592723841,0.95999807,0.980364015
"924","185","2019",0,3.4,1.03,4.15,0.01,2.52,12.31,7.24,234.0695077,NA,226.1635899,0.042689431,0.273260774,0.980006656,1.421705459
"925","185","2020",0,0.06,4.24,2.45,0.01,17,8.23,3.72,36.3744146,NA,140.1815758,0.664132487,0.553739174,1.365777185,0.718622706
"926","186","2016",0,2.42,149.58,5.56,0.03,331.8,762.5,143.9,234.6782932,162.5151826,340.5797168,0.636337072,0.611255721,1.840276963,1.124562162
"927","186","2017",0,6.66,152.14,42.29,0.03,291.52,129.36,146.8,481.117995,183.4956804,49.91522851,0.710587489,0.462734416,0.309368667,0.221921312
"928","186","2018",0,0.7,90.41,42.74,0.03,791.48,467.06,66.96,165.304019,67.02057022,394.4681709,1.042365589,0.019788563,0.575578656,0.592686897
"929","186","2019",0,7.82,157.56,24.78,-0.01,120.24,191.05,121.34,77.74951089,NA,181.1835908,0.689821122,0.244771027,1.962785127,0.039702474
"930","186","2020",0,9.81,28.87,10.57,0.04,159.76,384.09,46.97,305.4286438,NA,641.4660668,0.32704487,0.369983173,0.194366568,1.211468803
"931","187","2016",-27.84,32.07,56.01,1.14,44.58,110.81,187.82,23.66,433.6941542,646.9632609,286.458129,1.009392746,0.293196186,0.44234684,1.524627603
"932","187","2017",6.39,8.52,43.78,1.9,49.07,114.26,137.92,49.6,313.8450994,159.057961,101.6967507,0.773430064,0.028681743,1.323462528,0.422610691
"933","187","2018",1.2,4.24,75.64,5.01,8.31,234.61,110.22,17.7,81.5039057,352.7356167,339.6470642,0.801857874,0.868692511,1.389924241,0.753236631
"934","187","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"935","187","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"936","188","2016",70.33,1132.51,5657.17,3.2,898.37,37369.68,22899.49,2738.29,0.017488696,0.02971852,-5.65609e-09,0,0,0,0
"937","188","2017",2007.61,551.86,4240.57,2.17,2989.56,56681.03,25323.79,2705.3,-1.05107e-08,0,0,0,0,0,0
"938","188","2018",3059.39,2953.34,7339.08,2.9,2338.33,28757.34,19530.15,5562.95,0,0,0,0,0,0,0
"939","188","2019",471.3,2208.99,6517.99,0.33,3177.66,41924.3,45330.2,5597.33,17.50598007,NA,118.9917714,828809.3715,2691212.47,43182.18632,985011.3038
"940","188","2020",-2054.55,2862.86,4052.84,0.84,1449.72,64983.79,2212.28,4728.01,-19.19138318,NA,96.40938404,0,0,0,0
"941","189","2016",0,13.53,24.33,1.98,0,2978.68,3427.67,36.44,40.48402987,744.989556,361.9887617,0.772629247,0.028468416,0.556198356,0.18530187
"942","189","2017",521.81,16.54,20.51,3.78,427.94,6246.1,3336.12,4.5,55.35496115,847.7815016,28.41326933,0.758469329,0.448216493,0.67614015,0.160366659
"943","189","2018",58.81,5.28,2.64,2.95,7.69,5847.16,1704.63,35.05,301.4542613,796.5463497,45.17536793,0.256701595,0.047924126,1.648844913,0.798106489
"944","189","2019",537.22,11.79,15.61,1.33,389.26,4166.68,1719.65,1.21,486.0349363,NA,441.836434,1.877367109,0.00420968,0.103447937,0.022490993
"945","189","2020",172.46,15.2,13.06,1.47,257.75,3961.83,1985.35,9.81,336.8514372,NA,173.9229617,0.128274871,0.35387189,1.698916317,0.379670788
"946","190","2016",0,0.94,20.55,2.46,0,13.5,41.03,7.74,-9.268929337,99.70709551,248.1066512,-0.051556535,-0.130407109,-0.373239006,-0.2742918
"947","190","2017",0,2.32,25.34,11.02,0,90.01,55.14,2.07,-0.058421862,57.85375982,239.7978968,-0.020075893,-0.099231083,-0.624151066,-0.010597222
"948","190","2018",0,0.1,14.85,26.49,0,79.85,51.76,3.11,0.106258057,366.7686236,60.01935907,0.009176675,0.019868513,0.579482798,0.008949865
"949","190","2019",0,0.79,23.86,11.6,0,47.61,30.12,17.35,124.5773396,NA,7.75620189,3.641525368,0.16686199,1.929606268,1.527400152
"950","190","2020",0,1.05,6.67,0.27,0,34.05,30.59,21.02,0,NA,113.8015458,0,0.175760069,0.211831832,0
"951","191","2016",0,2.03,18.71,7.04,1.99,78.52,103.72,19.18,0.77322812,2.826434507,-1.588264314,-11.76734367,0.146492278,-15.80568255,37.73902688
"952","191","2017",0,4.46,0.46,0.67,1.49,156.43,38.44,26.04,0,0,0,0,0,0,0
"953","191","2018",0,1.38,10.77,10.89,0.72,8.93,83.41,17.82,0,0,0,0,0,0,0
"954","191","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"955","191","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"956","192","2016",0.33,36.27,9.13,4.12,5.22,29.66,-53.68,87.6,0,0,0,0,0,0,0
"957","192","2017",8.12,47.86,252.98,0.52,61.35,-96.98,-253.33,47.93,0,0,0,0,0,0,0
"958","192","2018",27.97,51.45,173.89,3.53,36.59,-207.36,-655.55,212.44,13.51617223,-0.694363414,-0.858940918,0.100463842,0.257968471,1.669126371,0.942282611
"959","192","2019",22.56,276.93,189.98,0.85,41.62,-21.75,-198.61,383.47,18.61723848,NA,11.0351621,0.734833858,0.40641147,0.595666795,0.066570919
"960","192","2020",412.95,364.11,404.56,3.79,314.42,168.06,-443.6,358.22,85.07356637,NA,13.81981241,1.06030861,0.413513452,1.155669241,0.020700189
"961","193","2016",237.44,105.85,146.8,2.73,92.5,127.44,25.18,54.04,33.50426223,217.0683257,10.97120085,0.183060793,2.732707774,3.038418515,0.757227053
"962","193","2017",130.56,92.21,112.73,1.17,180.5,116.52,60.2,75.85,20.90331349,85.75227471,0.225811529,0.382221452,0.208811334,0.313651916,0.451546142
"963","193","2018",50.55,80.51,142.58,0.13,379.34,184.39,48.45,72.03,59.33610581,62.65216972,-0.076943679,1.6179409,-0.041117033,1.336481516,1.08678978
"964","193","2019",256.57,58.14,139.99,2.43,558.32,118.52,59.97,31.76,72.17500579,NA,7.807751839,0.598938581,0.225497866,0.223620176,0.302589827
"965","193","2020",0,0,0,0,0,0,0,0,1.554270339,NA,7.861676034,0.310553374,0.250048693,0.736004797,0.472693621
"966","194","2016",7.34,7.34,40.09,0.93,27.98,102.25,24.81,27.91,40.20324398,197.916065,58.14490279,0.423046859,0.407105167,1.015109125,0.293563139
"967","194","2017",3.99,28.5,57.86,1.11,5.7,97.97,45.98,18.08,87.07214181,227.3091739,8.74206801,0.097182134,0.723314863,0.952669029,1.180153675
"968","194","2018",2.06,10.72,42.2,1.09,18.85,22.6,46.52,45.39,82.89835864,151.3060768,61.74044218,0.521364463,0.645775602,1.353588338,0.181133602
"969","194","2019",23.29,5.42,10.13,1.66,10.99,3.62,26.78,33.12,102.013352,NA,28.83014398,0.515662142,0.359589539,0.821213841,0.515595492
"970","194","2020",19.38,23.38,4.6,0.93,22.14,76.16,11.31,19.8,207.3344062,NA,189.9897491,0.353885067,0.360823105,0.38230883,0.352984083
"971","195","2016",52.41,24.28,43.32,1.27,31.01,13.41,3.42,22.52,0,0,0,0,0,0,0
"972","195","2017",69.17,6.2,17.28,3.4,19.28,17.1,9.63,40.12,0,0,0,0,0,0,0
"973","195","2018",34.46,24.67,34.82,2.59,1.26,39.54,7.16,38.14,0,0,0,0,0,0,0
"974","195","2019",70.2,17.29,29.83,1.4,46.54,17.51,7.49,48.43,0,NA,0,0,0,0,0
"975","195","2020",2.99,5.94,16.67,0.05,77.34,26.82,5.84,37.75,0,NA,0,0,0,0,0
"976","196","2016",0,4.14,28.78,4.1,0,7.41,45.55,22.06,275.3672523,465.6287582,583.5535133,1.09257674,0.090965296,0.563921951,0.942206284
"977","196","2017",3.52,11.94,0.35,4.68,23.69,96.81,94.79,54.72,82.81256899,484.9586278,470.6107888,1.064631675,0.0455906,1.550758537,1.103010191
"978","196","2018",8.92,10.82,6.33,6.58,54.31,65.94,143.77,53.08,139.9042583,467.7581565,112.8869301,0.116458513,0.622963224,0.43159258,0.906786243
"979","196","2019",6.84,10.93,67.72,4.75,19.57,51.2,141.56,47,7.158890188,NA,829.6586863,0.719765392,0.079336778,0.4847824,0.157835148
"980","196","2020",6.66,9.53,45.47,5.77,27.42,31.92,28.14,28.14,194.8758437,NA,614.2403304,1.510680226,0.034034135,0.551462482,0.672207627
"981","197","2016",0,0,0,0,0,0,0,0,57.90189009,15.32094867,23.88989256,1.310814988,0.072697953,0.380508619,1.486924329
"982","197","2017",0,0,0,0,0,0,0,0,10.77337999,17.82862584,13.93148667,1.167383972,0.0688082,1.79543569,0.552630364
"983","197","2018",0,0,0,0,0,0,0,0,15.06892768,18.36182796,10.77418741,0.150250484,0.45841547,0.338605971,0.275334579
"984","197","2019",7.86,39.17,235.2,8.69,113.89,71.66,-0.25,357.72,13.00505988,NA,0.693724764,1.024064365,0.434570137,1.215112775,0.282757979
"985","197","2020",60.45,57.64,480.2,3.24,975.46,1525.66,71.29,796.32,5.619482409,NA,5.374984097,0.142480541,0.258777479,1.488731285,0.429985502
"986","198","2016",0,0,0,0,0,0,0,0,251.9157075,989.8911217,68.53533888,0.445675819,0.639395613,0.665790647,1.176966873
"987","198","2017",0,0,0,0,0,0,0,0,6.722861797,1109.391322,597.2450412,0.119361115,0.145689924,0.506961294,0.500390668
